packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System;;;;;;;;;;;;;;;;;;;;;;;;;;
179715-02;Ibuprofen Teva 5 % transderm. lok. gel 120 g 50 mg / 1 g;https://samviewer.digile.be/nl/sam/ampps/179715-02;https://samviewer.digile.be/nl/sam/ampps/179715-02;Ibuprofen Teva 5 % gel 120 g;Ibuprofen Teva 5 % transderm. lok. gel 120g 50mg/1g;2765162;179715-02;179715-02;BEL ibuprofen  Teva transdermal gel 120g x 50mg/1g;BEL ibuprofen  Teva transdermal gel 120g x 50mg/1g;;;;;120;g;120;g;120 g;;;120.0000 g;NULL;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE179715&leafletType=skp;;;;;1;NULL;10546250;transdermal gel;gel voor transdermaal lokaal gebruik;;;;;;;;120;;g;172;BEL ibuprofen  Teva transdermal gel 50mg/1g;;;172;Ibuprofen Teva 5 % transderm. lok. gel 50 mg / 1 g;;M02AA13;Ibuprofen;10546250;transdermal gel;1439;Teva;;Teva;1439;BEL;ibuprofen  transdermal gel 50mg/1g;;ibuprofen  transdermal gel 50mg/1g;0x08ed193e990a5aa9839e820c3a82a0f8;10546250;transdermal gel;Gel;gel;10546250;Gel voor transdermaal gebruik;10546250;Gel voor transdermaal gebruik;;;;;20003000;cutanelous use;Cutaneous use;Transdermal use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;2.5000 g;ibuprofen lysine;ibuprofen ;lysine;50;mg;;1;g;;; ;Ibuprofen;50.0000 mg;1.0000 g;;;;;;;50;mg;;1;g;;;;;;;;;;;;;;1;g;;;;;;;;;500;mg;D;NULL;;ibuprofen  transdermal 50mg/1g;;ibuprofen gel transdermaal lokaal 50 mg / 1 g;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Transdermal Dose Form;TBD;transdermal;ibuprofen  transdermal 50mg/1g;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];73;gel;5;application;22;transdermal;47;conventional;;73;5;22;47;;B;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
179715-01;Ibuprofen Teva 5 % transderm. lok. gel 50 g 50 mg / 1 g;https://samviewer.digile.be/nl/sam/ampps/179715-01;https://samviewer.digile.be/nl/sam/ampps/179715-01;Ibuprofen Teva 5 % gel 50 g;Ibuprofen Teva 5 % transderm. lok. gel 50g 50mg/1g;1361161;179715-01;179715-01;BEL ibuprofen  Teva transdermal gel 50g x 50mg/1g;BEL ibuprofen  Teva transdermal gel 50g x 50mg/1g;;;;;50;g;50;g;50 g;;;50.0000 g;NULL;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE179715&leafletType=skp;;;;;1;NULL;10546250;transdermal gel;gel voor transdermaal lokaal gebruik;;;;;;;;50;;g;172;BEL ibuprofen  Teva transdermal gel 50mg/1g;;;172;Ibuprofen Teva 5 % transderm. lok. gel 50 mg / 1 g;;M02AA13;Ibuprofen;10546250;transdermal gel;1439;Teva;;Teva;1439;BEL;ibuprofen  transdermal gel 50mg/1g;;ibuprofen  transdermal gel 50mg/1g;0x08ed193e990a5aa9839e820c3a82a0f8;10546250;transdermal gel;Gel;gel;10546250;Gel voor transdermaal gebruik;10546250;Gel voor transdermaal gebruik;;;;;20003000;cutanelous use;Cutaneous use;Transdermal use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;2.5000 g;ibuprofen lysine;ibuprofen ;lysine;50;mg;;1;g;;; ;Ibuprofen;50.0000 mg;1.0000 g;;;;;;;50;mg;;1;g;;;;;;;;;;;;;;1;g;;;;;;;;;500;mg;D;NULL;;ibuprofen  transdermal 50mg/1g;;ibuprofen gel transdermaal lokaal 50 mg / 1 g;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Transdermal Dose Form;TBD;transdermal;ibuprofen  transdermal 50mg/1g;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];73;gel;5;application;22;transdermal;47;conventional;;73;5;22;47;;B;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
267495-01;Pedea inf. oploss. i.v. [amp.] 4 x 10 mg / 2 ml;https://samviewer.digile.be/nl/sam/ampps/267495-01;https://samviewer.digile.be/nl/sam/ampps/267495-01;Pedea 5 mg/ml inf. opl. i.v. amp. 4 x 2 ml;Pedea inf. oploss. i.v. [amp.] 4x 10mg/2ml;2164036;267495-01;267495-01;BEL ibuprofen  Recordati solution for infusion  4 x 10mg/2mL;BEL ibuprofen  Recordati solution for infusion  4 x 10mg/2mL;;;;;4;;4;;4 x 2 ml;;;2.0000 mL;NULL;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=EU/1/04/284/001&leafletType=skp;;;;;1;4;11210000;solution for infusion ;oplossing voor infusie;;;;;;;;4;;;456118;BEL ibuprofen  Recordati solution for infusion  10mg/2mL;;;;Pedea inf. oploss. i.v. [amp.] 10 mg / 2 ml;;C01EB16;Ibuprofen;11210000;solution for infusion ;2519;Recordati;;Recordati;;BEL;ibuprofen  solution for infusion  10mg/2mL;;ibuprofen  solution for infusion  10mg/2mL;NULL;11210000;solution for infusion ;Solution for infusion;oplossing voor infusie;11210000;Oplossing voor infusie;11210000;Oplossing voor infusie;;;;;20045000;intravenous use;Intravenous use;Intravenous use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;5.0000 mg/mL;ibuprofen lysine;ibuprofen ;lysine;10;mg;;2;mL;;; ;Ibuprofen;10.0000 mg;2.0000 mL;;;;;;;10;mg;;2;mL;;;;;;;;;;;;;;2;mL;;;;;;;;;1200;mg;P;4;;ibuprofen  infusion 10mg/2mL;;ibuprofen infusie 10 mg / 2 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Parenteral Dose Form;TBD;infusion;ibuprofen  infusion 10mg/2mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;9;infusion;33;parenteral;47;conventional;;;;;;;;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
557600-01;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10 x 200 mg / 50 ml;https://samviewer.digile.be/nl/sam/ampps/557600-01;https://samviewer.digile.be/nl/sam/ampps/557600-01;Ibuprofen B. Braun 200 mg inf. opl. i.v. flac. 10 x 50 ml;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10x 200mg/50ml;4339867;557600-01;557600-01;BEL ibuprofen  B. Braun solution for infusion  10 x 200mg/50mL;BEL ibuprofen  B. Braun solution for infusion  10 x 200mg/50mL;;;;;10;;10;;10 x 50 ml;;;50.0000 mL;NULL;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE557600&leafletType=skp;;;;;1;10;11210000;solution for infusion ;oplossing voor infusie;;;;;;;;10;;;456119;BEL ibuprofen  B. Braun solution for infusion  200mg/50mL;;;;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 200 mg / 50 ml;;M01AE01;Ibuprofen;11210000;solution for infusion ;3534;B. Braun;;B. Braun;;BEL;ibuprofen  solution for infusion  200mg/50mL;;ibuprofen  solution for infusion  200mg/50mL;NULL;11210000;solution for infusion ;Solution for infusion;oplossing voor infusie;11210000;Oplossing voor infusie;11210000;Oplossing voor infusie;;;;;20045000;intravenous use;Intravenous use;Intravenous use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;200.0000 mg;ibuprofen lysine;ibuprofen ;lysine;200;mg;;50;mL;;; ;Ibuprofen;200.0000 mg;50.0000 mL;;;;;;;200;mg;;50;mL;;;;;;;;;;;;;;50;mL;;;;;;;;;1200;mg;P;10;;ibuprofen  infusion 200mg/50mL;;ibuprofen infusie 200 mg / 50 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Parenteral Dose Form;TBD;infusion;ibuprofen  infusion 200mg/50mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;9;infusion;33;parenteral;47;conventional;;;;;;;;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
512240-01;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10 x 400 mg / 100 ml;https://samviewer.digile.be/nl/sam/ampps/512240-01;https://samviewer.digile.be/nl/sam/ampps/512240-01;Ibuprofen B. Braun 400 mg inf. opl. i.v. flac. 10 x 100 ml;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10x 400mg/100ml;3913027;512240-01;512240-01;BEL ibuprofen  B. Braun solution for infusion  10 x 400mg/100mL;BEL ibuprofen  B. Braun solution for infusion  10 x 400mg/100mL;;;;;10;;10;;10 x 100 ml;;;100.0000 mL;100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE512240&leafletType=skp;;;;;1;10;11210000;solution for infusion ;oplossing voor infusie;;;;;;;;10;;;456121;BEL ibuprofen  B. Braun solution for infusion  400mg/100mL;;;;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 400 mg / 100 ml;;M01AE01;Ibuprofen;11210000;solution for infusion ;3534;B. Braun;;B. Braun;;BEL;ibuprofen  solution for infusion  400mg/100mL;;ibuprofen  solution for infusion  400mg/100mL;NULL;11210000;solution for infusion ;Solution for infusion;oplossing voor infusie;11210000;Oplossing voor infusie;11210000;Oplossing voor infusie;;;;;20045000;intravenous use;Intravenous use;Intravenous use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;400.0000 mg;ibuprofen lysine;ibuprofen ;lysine;400;mg;;100;mL;;; ;Ibuprofen;400.0000 mg;100.0000 mL;;;;;;;400;mg;;100;mL;;;;;;;;;;;;;;100;mL;;;;;;;;;1200;mg;P;10;;ibuprofen  infusion 400mg/100mL;;ibuprofen infusie 400 mg / 100 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Parenteral Dose Form;TBD;infusion;ibuprofen  infusion 400mg/100mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;9;infusion;33;parenteral;47;conventional;;;;;;;;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
516240-01;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10 x 600 mg / 100 ml;https://samviewer.digile.be/nl/sam/ampps/516240-01;https://samviewer.digile.be/nl/sam/ampps/516240-01;Ibuprofen B. Braun 600 mg inf. opl. i.v. flac. 10 x 100 ml;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 10x 600mg/100ml;3913019;516240-01;516240-01;BEL ibuprofen  B. Braun solution for infusion  10 x 600mg/100mL;BEL ibuprofen  B. Braun solution for infusion  10 x 600mg/100mL;;;;;10;;10;;10 x 100 ml;;;100.0000 mL;20;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE516240&leafletType=skp;;;;;1;10;11210000;solution for infusion ;oplossing voor infusie;;;;;;;;10;;;456122;BEL ibuprofen  B. Braun solution for infusion  600mg/100mL;;;;Ibuprofen B. Braun inf. oploss. i.v. [flac.] 600 mg / 100 ml;;M01AE01;Ibuprofen;11210000;solution for infusion ;3534;B. Braun;;B. Braun;;BEL;ibuprofen  solution for infusion  600mg/100mL;;ibuprofen  solution for infusion  600mg/100mL;NULL;11210000;solution for infusion ;Solution for infusion;oplossing voor infusie;11210000;Oplossing voor infusie;11210000;Oplossing voor infusie;;;;;20045000;intravenous use;Intravenous use;Intravenous use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;600.0000 mg;ibuprofen lysine;ibuprofen ;lysine;600;mg;;100;mL;;; ;Ibuprofen;600.0000 mg;100.0000 mL;;;;;;;600;mg;;100;mL;;;;;;;;;;;;;;100;mL;;;;;;;;;1200;mg;P;10;;ibuprofen  infusion 600mg/100mL;;ibuprofen infusie 600 mg / 100 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;Parenteral Dose Form;TBD;infusion;ibuprofen  infusion 600mg/100mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;9;infusion;33;parenteral;47;conventional;;;;;;;;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
150376-02;Brufen tabl. verl. afgifte Retard 28 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/150376-02;https://samviewer.digile.be/nl/sam/ampps/150376-02;Brufen Retard 800 mg tabl. verl. afgifte 28;Brufen tabl. verl. afgifte Retard 28x 800mg;290247;150376-02;150376-02;BEL ibuprofen  Mylan EPD prolonged-release tablet 28 x 800mg/;BEL ibuprofen  Mylan EPD prolonged-release tablet 28 x 800mg/;;;;;28;;28;;28;;;28.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE150376&leafletType=skp;;;;;1;28;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;28;;;195;BEL ibuprofen  Mylan EPD prolonged-release tablet 800mg/;;;195;Brufen tabl. verl. afgifte Retard 800 mg;;M01AE01;Ibuprofen;10226000;prolonged-release tablet;1447;Mylan EPD;;Mylan EPD;1447;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;;1;tablet;15054000;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;18,6666666666667;1200;mg;O;28;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
147436-02;Brufen tabl. verl. afgifte Retard 60 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/147436-02;https://samviewer.digile.be/nl/sam/ampps/147436-02;Brufen Retard 800 mg tabl. verl. afgifte 60;Brufen tabl. verl. afgifte Retard 60x 800mg;431452;147436-02;147436-02;BEL ibuprofen  Mylan EPD prolonged-release tablet 60 x 800mg/;BEL ibuprofen  Mylan EPD prolonged-release tablet 60 x 800mg/;;;;;60;;60;;60;;;60.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147436&leafletType=skp;;;;;1;60;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;60;;;195;BEL ibuprofen  Mylan EPD prolonged-release tablet 800mg/;;;195;Brufen tabl. verl. afgifte Retard 800 mg;;M01AE01;Ibuprofen;10226000;prolonged-release tablet;1447;Mylan EPD;;Mylan EPD;1447;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;;1;tablet;15054000;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;40;1200;mg;O;60;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
140515-01;Ibuprofen EG tabl. verl. afgifte 30 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/140515-01;https://samviewer.digile.be/nl/sam/ampps/140515-01;Ibuprofen Retard EG 800 mg tabl. verl. afgifte 30;Ibuprofen EG tabl. verl. afgifte 30x 800mg;664227;140515-01;140515-01;BEL ibuprofen  EG prolonged-release tablet 30 x 800mg/;BEL ibuprofen  EG prolonged-release tablet 30 x 800mg/;;;;;30;;30;;30;;;30.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE140515&leafletType=skp;;;;;1;30;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;30;;;196;BEL ibuprofen  EG prolonged-release tablet 800mg/;;;196;Ibuprofen EG tabl. verl. afgifte 800 mg;;M01AE01;Ibuprofen;10226000;prolonged-release tablet;1448;EG;;EG;1448;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;;1;tablet;15054000;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;20;1200;mg;O;30;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
140515-02;Ibuprofen EG tabl. verl. afgifte 60 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/140515-02;https://samviewer.digile.be/nl/sam/ampps/140515-02;Ibuprofen Retard EG 800 mg tabl. verl. afgifte 60;Ibuprofen EG tabl. verl. afgifte 60x 800mg;3276904;140515-02;140515-02;BEL ibuprofen  EG prolonged-release tablet 60 x 800mg/;BEL ibuprofen  EG prolonged-release tablet 60 x 800mg/;;;;;60;;60;;60;;;60.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE140515&leafletType=skp;;;;;1;60;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;60;;;196;BEL ibuprofen  EG prolonged-release tablet 800mg/;;;196;Ibuprofen EG tabl. verl. afgifte 800 mg;;M01AE01;Ibuprofen;10226000;prolonged-release tablet;1448;EG;;EG;1448;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;;1;tablet;15054000;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;40;1200;mg;O;60;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
503022-12;Nurofen zachte kauwcaps. Kinderen 24 x 100 mg;https://samviewer.digile.be/nl/sam/ampps/503022-12;https://samviewer.digile.be/nl/sam/ampps/503022-12;Nurofen voor Kinderen 100 mg zachte kauwcaps. 24;Nurofen zachte kauwcaps. Kinderen 24x 100mg;3546579;503022-12;503022-12;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 24 x 100mg/;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 24 x 100mg/;;;;;24;;24;;24;;;24.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE503022&leafletType=skp;;;;;1;24;10214000;chewable capsule, soft;kauwcapsule, zacht;;15012000;capsule;;;;;24;;;173;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 100mg/;;;173;Nurofen zachte kauwcaps. Kinderen 100 mg;;M01AE01;Ibuprofen;10214000;chewable capsule, soft;1417;Reckitt Benckiser;;Reckitt Benckiser;1417;BEL;ibuprofen  chewable capsule, soft 100mg/;;ibuprofen  chewable capsule, soft 100mg/;0x0d569faf62eb90c19364e0341eab113d;10214000;chewable capsule, soft;Chewable capsule, soft;capsule;10214000;Kauwcapsule, zacht;10214000;Kauwcapsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;100.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;100.0000 mg;1.0000 1;100;mg;;1;capsule;15012000;100;mg;;;;;;;;;;;;;;;;;;;;;;;;;;2;1200;mg;O;24;;ibuprofen  oral 100mg/;;ibuprofen oraal 100 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 100mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;07/19;chewing/swallowing;31;oral;47;conventional;;51;7;31;47;;A;sys;;;;;;;;;;;;;;;;;;;;;;;;;;
