packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
4824;ROVOXID CAPS 10MG/CAP BTx30 (BLIST 3x10);;;;;5467;271410103;271410103;GRC amlodipine besilate BIAN A.E. capsule, hard 30 x 10mg/;GRC amlodipine besilate BIAN A.E. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;BT x 30(BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565729;GRC amlodipine besilate BIAN A.E. capsule, hard 10mg/;;;;ROVOXID CAPS 10MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;BIAN A.E.;;ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4689;RAMLET CAPS 5MG/CAP BTx28(BLIST 2x14);;;;;5468;271410203;271410203;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 28 x 5mg/;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 28 x 5mg/;;;;;28;;28;;;;;;;;;30;;BT x 30(BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;28;;;56565730;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 5mg/;;;;RAMLET CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;RAFARM A.E.B.E.;;ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4690;RAMLET CAPS 10MG/CAP BTx14 (BLIST 1x14);;;;;4154;255970102;255970102;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 14 x 10mg/;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 14 x 10mg/;;;;;14;;14;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;14;;;56565731;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 10mg/;;;;RAMLET CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;RAFARM A.E.B.E.;;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4691;RAMLET CAPS 10MG/CAP BTx28 (BLIST 2x14);;;;;4155;255970202;255970202;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 28 x 10mg/;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 28 x 10mg/;;;;;28;;28;;;;;;;;;30;;BTx30(BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;28;;;56565732;GRC amlodipine besilate RAFARM A.E.B.E. capsule, hard 10mg/;;;;RAMLET CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;RAFARM A.E.B.E.;;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4635;AMLOTENS TAB 5MG/TAB BTx30 (BLISTER 3x10);;;;;4156;255980101;255980101;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 30 x 5mg/;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 30 x 5mg/;;;;;30;;30;;;;;;;;;14;;BTx14(BLISTER 1x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;30;;;56565733;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 5mg/;;;;AMLOTENS TAB 5MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;INNOVIS HEALTH A.E.;;NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.;;GRC;AMLODIPINE MESILATE MONOHYDRATE tablet 5mg/;;AMLODIPINE MESILATE MONOHYDRATE tablet 5mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000089571;PAI;100000089571;AMLODIPINE MESILATE MONOHYDRATE;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;tablet;15054000;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4636;AMLOTENS TAB 10MG/TAB BTx30 (BLISTER 3x10);;;;;4157;255980201;255980201;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 30 x 10mg/;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;14;;BTx14(BLISTER 1x14);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;30;;;56565734;GRC AMLODIPINE MESILATE MONOHYDRATE INNOVIS HEALTH A.E. tablet 10mg/;;;;AMLOTENS TAB 10MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;INNOVIS HEALTH A.E.;;NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.;;GRC;AMLODIPINE MESILATE MONOHYDRATE tablet 10mg/;;AMLODIPINE MESILATE MONOHYDRATE tablet 10mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000089571;PAI;100000089571;AMLODIPINE MESILATE MONOHYDRATE;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
5976;NORVAGEN TAB 10MG/TAB BT x 30 (σε BLIST);;;;;9062;258580102;258580102;GRC amlodipine besilate STARGEN Ε.Π.Ε. tablet 30 x 10mg/;GRC amlodipine besilate STARGEN Ε.Π.Ε. tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;28;;BTx28;;;10219000;tablet;TAB;ΔΙΣΚΙΑ;15054000;tablet;;;;;30;;;56565735;GRC amlodipine besilate STARGEN Ε.Π.Ε. tablet 10mg/;;;;NORVAGEN TAB 10MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;STARGEN Ε.Π.Ε.;;GENEPHARM AE;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;5MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
5467;AMILOPID CAPS 5MG/CAP BT x 30(BLIST 3x10);;;;;9063;258580202;258580202;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 30 x 5mg/;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;28;;BTx28;;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ;15012000;capsule;;;;;30;;;56565736;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 5mg/;;;;AMILOPID CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΒΙΑΝΕΞ Α.Ε.;;GENEPHARM AE;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;10MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
5468;AMILOPID CAPS 10MG/CAP BT x 30(BLIST 3x10);;;;;267;30440101;30440101;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 30 x 10mg/;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;50;;ΒΤΧ50(BLIST5X10);;;10210000;capsule, hard;TAB;ΔΙΣΚΙΑ ;15012000;capsule;;;;;30;;;56565737;GRC amlodipine besilate ΒΙΑΝΕΞ Α.Ε. capsule, hard 10mg/;;;;AMILOPID CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΒΙΑΝΕΞ Α.Ε.;;NOVARTIS (HELLAS) A.E.B.E.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;TAB;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;298464;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;200MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4154;AMLOPEN CAPS 5MG/CAP BTx30 (BLIST 3x10);;;;;268;30440301;30440301;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 30mL x 5mg/5mL;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 30mL x 5mg/5mL;;;;;30;mL;30;mL;;;;;;;;250;mL;FLX250ML;;;10210000;capsule, hard;SYR;ΣΙΡΟΠΙ ML;15012000;capsule;;;;;30;;mL;56565738;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 5mg/5mL;;;;AMLOPEN CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ;;NOVARTIS (HELLAS) A.E.B.E.;;GRC;amlodipine besilate capsule, hard 5mg/5mL;;amlodipine besilate capsule, hard 5mg/5mL;;10210000;capsule, hard;;;;SYR;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;298464;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;5;mL;;;;100MG/5ML;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/5mL;;;;;;;;;;;;oral;amlodipine oral 5mg/5mL;;;;;;;;;;;;;;;;;;;;;;
4155;AMLOPEN CAPS 10MG/CAP BTx30(BLIST 3x10);;;;;269;30440401;30440401;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 30 x 10mg/;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;50;;ΒΤx50(BLIST5x10);;;10210000;capsule, hard;CO.R.F.C.T;ΔΙΣΚΙΑ ΕΛΕΓΧ ΑΠΟΔ;15012000;capsule;;;;;30;;;56565739;GRC amlodipine besilate ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ capsule, hard 10mg/;;;;AMLOPEN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ;;NOVARTIS (HELLAS) A.E.B.E.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CO.R.F.C.T;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;298464;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;;;;;;200MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral, prolonged 10mg/;;;;;;;;;;;;oral, prolonged;amlodipine oral, prolonged 10mg/;;;;;;;;;;;;;;;;;;;;;;
4156;AMLORETIN CAPS 5MG/CAP BTx14(BLISTER 1x14);;;;;270;30440501;30440501;GRC amlodipine besilate NATURALIA A.E. capsule, hard 14 x 5mg/;GRC amlodipine besilate NATURALIA A.E. capsule, hard 14 x 5mg/;;;;;14;;14;;;;;;;;;30;;BTx30(BLIST3x10);;;10210000;capsule, hard;CO.R.F.C.T;ΔΙΣΚΙΑ ΕΛΕΓΧ ΑΠΟΔ;15012000;capsule;;;;;14;;;56565740;GRC amlodipine besilate NATURALIA A.E. capsule, hard 5mg/;;;;AMLORETIN CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;NATURALIA A.E.;;NOVARTIS (HELLAS) A.E.B.E.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CO.R.F.C.T;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;298464;;;;;;;;;;;;;;5;mg;;1;capsule;15012000;5;mg;;;;;;;400MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral, prolonged 5mg/;;;;;;;;;;;;oral, prolonged;amlodipine oral, prolonged 5mg/;;;;;;;;;;;;;;;;;;;;;;
4157;AMLORETIN CAPS 10MG/CAP BTx14(BLISTER 1x14);;;;;7666;207500406;207500406;GRC amlodipine besilate NATURALIA A.E. capsule, hard 14mL x 10mg/5mL;GRC amlodipine besilate NATURALIA A.E. capsule, hard 14mL x 10mg/5mL;;;;;14;mL;14;mL;;;;;;;;150;mL;FLx150 ML;;;10210000;capsule, hard;oral.SUSP;ΠΟΣ ΔΙΑΛΥΜΑ ML;15012000;capsule;;;;;14;;mL;56565741;GRC amlodipine besilate NATURALIA A.E. capsule, hard 10mg/5mL;;;;AMLORETIN CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;NATURALIA A.E.;;RECKITT BENCKISER HELLAS HEALTHCARE A.E. Δ.Τ. RB HEALTHCARE HELLAS A.E.;;GRC;amlodipine besilate capsule, hard 10mg/5mL;;amlodipine besilate capsule, hard 10mg/5mL;;10210000;capsule, hard;;;;oral.SUSP;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;15687271;;;;;;;;;;;;;;10;mg;;1;capsule;15012000;10;mg;;5;mL;;;;100MG/5ML;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/5mL;;;;;;;;;;;;oral;amlodipine oral 10mg/5mL;;;;;;;;;;;;;;;;;;;;;;
9062;NORMODIN TAB 5MG/TAB BTx28;;;;;105;14910101;14910101;GRC amlodipine besilate GENEPHARM AE tablet 28 x 5mg/;GRC amlodipine besilate GENEPHARM AE tablet 28 x 5mg/;;;;;28;;28;;;;;;;;;24;;ΒΤΧ24(BLIST 3X8);;;10219000;tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;28;;;56565742;GRC amlodipine besilate GENEPHARM AE tablet 5mg/;;;;NORMODIN TAB 5MG/TAB;;C08CA01;Amlodipine;10219000;tablet;;GENEPHARM AE;;BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.;;GRC;amlodipine besilate tablet 5mg/;;amlodipine besilate tablet 5mg/;;10219000;tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;15687271;;;;;;;;;;;;;;5;mg;;1;tablet;15054000;5;mg;;;;;;;600MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
9063;NORMODIN TAB 10MG/TAB BTx28;;;;;106;14910201;14910201;GRC amlodipine besilate GENEPHARM AE tablet 28 x 10mg/;GRC amlodipine besilate GENEPHARM AE tablet 28 x 10mg/;;;;;28;;28;;;;;;;;;30;;BTX30(BLIST3X10);;;10219000;tablet;C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ;15054000;tablet;;;;;28;;;56565743;GRC amlodipine besilate GENEPHARM AE tablet 10mg/;;;;NORMODIN TAB 10MG/TAB ;;C08CA01;Amlodipine;10219000;tablet;;GENEPHARM AE;;BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;15687271;;;;;;;;;;;;;;10;mg;;1;tablet;15054000;10;mg;;;;;;;200MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
267;TEGRETOL TAB 200MG/TAB ΒΤΧ50(BLIST5X10);;;;;107;14910301;14910301;GRC carbamazepine NOVARTIS (HELLAS) A.E.B.E. tablet 50 x 200mg/;GRC carbamazepine NOVARTIS (HELLAS) A.E.B.E. tablet 50 x 200mg/;;;;;50;;50;;;;;;;;;24;;BTX24(BLIST3X8);;;10219000;tablet;C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ;15054000;tablet;;;;;50;;;56565744;GRC carbamazepine NOVARTIS (HELLAS) A.E.B.E. tablet 200mg/;;;;TEGRETOL TAB 200MG/TAB ;;N03AF01;Carbamazepine;10219000;tablet;;NOVARTIS (HELLAS) A.E.B.E.;;BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.;;GRC;carbamazepine tablet 200mg/;;carbamazepine tablet 200mg/;;10219000;tablet;;;;C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;15687271;;;;;;;;;;;;;;200;mg;;1;tablet;15054000;200;mg;;;;;;;400MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 200mg/;;;;;;;;;;;;oral;carbamazepine oral 200mg/;;;;;;;;;;;;;;;;;;;;;;
