packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuantity;manufacturedItemQuantityVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;manufacturedDoseFormSpor;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedUnitOfPresentationSpor;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantityLocalVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpId;medicnalProductLocalName;MedicinalProductLocalID;actualTherapeuticMoiety;fullName;atcCodes;atcCodeLabel;atcCodeSpor;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;authorizedPharmaceuticalDoseFormSpor;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationHolderCity;marketingAuthorizationHolderCountry;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;administrableDoseFormSpor;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;pharmaceuticalProductUnitOfPresentationLabel;pharmaceuticalProductUnitOfPresentationSpor;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;routesOfAdministrationSpor;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
38102339;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate HEXAL AG tablet 30 x 10mg/;ITA amlodpinie besilate HEXAL AG tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;74;ITA amlodpinie besilate HEXAL AG tablet 10mg/;ITA amlodpinie besilate HEXAL AG tablet 10mg/;;;AMLODIPINA HEXAL AG;AMLODIPINA HEXAL AG tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;HEXAL AG;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
39612181;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 30 x 10mg/;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;75;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 10mg/;ITA amlodpinie besilate KRKA D.D.NOVO MESTO tablet 10mg/;;;AMLODIPINA KRKA;AMLODIPINA KRKA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;KRKA D.D.NOVO MESTO;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
39799198;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate MYLAN SpA tablet 30 x 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;76;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;;;AMLODIPINA MYLAN;AMLODIPINA MYLAN tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;MYLAN SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38072334;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate SANDOZ SpA tablet 30 x 10mg/;ITA amlodpinie besilate SANDOZ SpA tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;77;ITA amlodpinie besilate SANDOZ SpA tablet 10mg/;ITA amlodpinie besilate SANDOZ SpA tablet 10mg/;;;AMLODIPINA SANDOZ;AMLODIPINA SANDOZ tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;SANDOZ SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
38548210;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate TEVA ITALIA Srl tablet 30 x 10mg/;ITA amlodpinie besilate TEVA ITALIA Srl tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;78;ITA amlodpinie besilate TEVA ITALIA Srl tablet 10mg/;ITA amlodpinie besilate TEVA ITALIA Srl tablet 10mg/;;;AMLODIPINA TEVA ITALIA;AMLODIPINA TEVA ITALIA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;TEVA ITALIA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;100000090079;AMLODIPINA BESILATO;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
41785054;AMLODIPINA*30 cpr 10 mg;;;;;;;;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 30 x 10mg/;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;79;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 10mg/;ITA amlodpinie besilate ZENTIVA ITALIA Srl tablet 10mg/;;;AMLODIPINA ZENTIVA ITALIA;AMLODIPINA ZENTIVA ITALIA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;ZENTIVA ITALIA Srl;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
39799186;AMLODIPINA*28 cpr 10 mg;;;;;;;;ITA amlodpinie besilate MYLAN SpA tablet 28 x 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 28 x 10mg/;;;;;28;;28;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;80;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;ITA amlodpinie besilate MYLAN SpA tablet 10mg/;;;AMLODIPINA;AMLODIPINA tablet 10mg/;C08CA01;Amlodipine;;10219000;Tablet;;;MYLAN SpA;;;;;;ITA;amlodpinie besilate tablet 10mg/;;amlodpinie besilate tablet 10mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090079;PAI;100000090079;amlodpinie besilate;;100000085259;amlodpine;;;;AMLODIPINA;;;;;;;;;;;;;10;mg;;;;;10;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amlodpine oral 10mg/;;;;;;;;;;;;oral;amlodpine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
20602037;TEGRETOL*BB 1 flacone 250 ml 20 mg/ml sciroppo;;;;;;;;ITA carbamazepine NOVARTIS FARMA SpA syrup 250 x 20mg/1mL;ITA carbamazepine NOVARTIS FARMA SpA syrup 250 x 20mg/1mL;;;;;250;;250;;;;;;;;;;;;;;10117000;Syrup;;;;;;;;;;;;81;ITA carbamazepine NOVARTIS FARMA SpA syrup 20mg/1mL;ITA carbamazepine NOVARTIS FARMA SpA syrup 20mg/1mL;;;TEGRETOL;TEGRETOL syrup 20mg/1mL;N03AF01;Carbamazepine;;10117000;Syrup;;;NOVARTIS FARMA SpA;;;;;;ITA;carbamazepine syrup 20mg/1mL;;carbamazepine syrup 20mg/1mL;;10117000;syrup;;;;;;;;;;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;20;mg;;1;mL;;;;;;;;;;;;;20;mg;;1;mL;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 20mg/1mL;;;;;;;;;;;;oral;carbamazepine oral 20mg/1mL;;;;;;;;;;;;;;;;;;;;;;
20602049;TEGRETOL*30 cpr 200 mg rilascio modificato;;;;;;;;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 30 x 200mg/;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 30 x 200mg/;;;;;30;;30;;;;;;;;;;;;;;10227000;Modified-release tablet;;;;15054000;tablet;;;;;;;82;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 200mg/;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 200mg/;;;TEGRETOL;TEGRETOL modified-release tablet 200mg/;N03AF01;Carbamazepine;;10227000;Modified-release tablet;;;NOVARTIS FARMA SpA;;;;;;ITA;carbamazepine modified-release tablet 200mg/;;carbamazepine modified-release tablet 200mg/;;10227000;modified-release tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;200;mg;;;;;200;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 200mg/;;;;;;;;;;;;oral;carbamazepine oral 200mg/;;;;;;;;;;;;;;;;;;;;;;
33878012;CARBAMAZEPINA*50 cpr 200 mg;;;;;;;;ITA carbamazepine EG SpA tablet 50 x 200mg/;ITA carbamazepine EG SpA tablet 50 x 200mg/;;;;;50;;50;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;83;ITA carbamazepine EG SpA tablet 200mg/;ITA carbamazepine EG SpA tablet 200mg/;;;CARBAMAZEPINA EG;CARBAMAZEPINA EG tablet 200mg/;N03AF01;Carbamazepine;;10219000;Tablet;;;EG SpA;;;;;;ITA;carbamazepine tablet 200mg/;;carbamazepine tablet 200mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;200;mg;;;;;200;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 200mg/;;;;;;;;;;;;oral;carbamazepine oral 200mg/;;;;;;;;;;;;;;;;;;;;;;
20602013;TEGRETOL*50 cpr 200 mg;;;;;;;;ITA carbamazepine NOVARTIS FARMA SpA tablet 50 x 200mg/;ITA carbamazepine NOVARTIS FARMA SpA tablet 50 x 200mg/;;;;;50;;50;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;84;ITA carbamazepine NOVARTIS FARMA SpA tablet 200mg/;ITA carbamazepine NOVARTIS FARMA SpA tablet 200mg/;;;TEGRETOL;TEGRETOL tablet 200mg/;N03AF01;Carbamazepine;;10219000;Tablet;;;NOVARTIS FARMA SpA;;;;;;ITA;carbamazepine tablet 200mg/;;carbamazepine tablet 200mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;200;mg;;;;;200;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 200mg/;;;;;;;;;;;;oral;carbamazepine oral 200mg/;;;;;;;;;;;;;;;;;;;;;;
33878024;CARBAMAZEPINA*30 cpr 400 mg;;;;;;;;ITA carbamazepine EG SpA tablet 30 x 400mg/;ITA carbamazepine EG SpA tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;85;ITA carbamazepine EG SpA tablet 400mg/;ITA carbamazepine EG SpA tablet 400mg/;;;CARBAMAZEPINA EG;CARBAMAZEPINA EG tablet 400mg/;N03AF01;Carbamazepine;;10219000;Tablet;;;EG SpA;;;;;;ITA;carbamazepine tablet 400mg/;;carbamazepine tablet 400mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 400mg/;;;;;;;;;;;;oral;carbamazepine oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
20602025;TEGRETOL*30 cpr 400 mg;;;;;;;;ITA carbamazepine NOVARTIS FARMA SpA tablet 30 x 400mg/;ITA carbamazepine NOVARTIS FARMA SpA tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10219000;Tablet;;;;15054000;tablet;;;;;;;86;ITA carbamazepine NOVARTIS FARMA SpA tablet 400mg/;ITA carbamazepine NOVARTIS FARMA SpA tablet 400mg/;;;TEGRETOL;TEGRETOL tablet 400mg/;N03AF01;Carbamazepine;;10219000;Tablet;;;NOVARTIS FARMA SpA;;;;;;ITA;carbamazepine tablet 400mg/;;carbamazepine tablet 400mg/;;10219000;tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 400mg/;;;;;;;;;;;;oral;carbamazepine oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
20602052;TEGRETOL*30 cpr 400 mg rilascio modificato;;;;;;;;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 30 x 400mg/;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10227000;Modified-release tablet;;;;15054000;tablet;;;;;;;87;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 400mg/;ITA carbamazepine NOVARTIS FARMA SpA modified-release tablet 400mg/;;;TEGRETOL;TEGRETOL modified-release tablet 400mg/;N03AF01;Carbamazepine;;10227000;Modified-release tablet;;;NOVARTIS FARMA SpA;;;;;;ITA;carbamazepine modified-release tablet 400mg/;;carbamazepine modified-release tablet 400mg/;;10227000;modified-release tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000092127;PAI;100000092127;carbamazepine;;100000092127;carbamazepine;;;;;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;carbamazepine oral 400mg/;;;;;;;;;;;;oral;carbamazepine oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
22593204;BRUFEN*30 cpr riv 400 mg;;;;;;;;ITA ibuprofen MYLAN ITALIA Srl coated tablet 30 x 400mg/;ITA ibuprofen MYLAN ITALIA Srl coated tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10220000;Coated tablet;;;;15054000;tablet;;;;;;;88;ITA ibuprofen MYLAN ITALIA Srl coated tablet 400mg/;ITA ibuprofen MYLAN ITALIA Srl coated tablet 400mg/;;;BRUFEN;BRUFEN coated tablet 400mg/;M01AE01;Ibuprofen;;10220000;Coated tablet;;;MYLAN ITALIA Srl;;;;;;ITA;ibuprofen coated tablet 400mg/;;ibuprofen coated tablet 400mg/;;10220000;coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 400mg/;;;;;;;;;;;;oral;ibuprofen oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
39693039;BRUFEN*30 cpr riv 400 mg;;;;;;;;ITA ibuprofen PROGRAMMI SANIT.INTEGRATI Srl coated tablet 30 x 400mg/;ITA ibuprofen PROGRAMMI SANIT.INTEGRATI Srl coated tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10220000;Coated tablet;;;;15054000;tablet;;;;;;;89;ITA ibuprofen PROGRAMMI SANIT.INTEGRATI Srl coated tablet 400mg/;ITA ibuprofen PROGRAMMI SANIT.INTEGRATI Srl coated tablet 400mg/;;;BRUFEN;BRUFEN coated tablet 400mg/;M01AE01;Ibuprofen;;10220000;Coated tablet;;;PROGRAMMI SANIT.INTEGRATI Srl;;;;;;ITA;ibuprofen coated tablet 400mg/;;ibuprofen coated tablet 400mg/;;10220000;coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 400mg/;;;;;;;;;;;;oral;ibuprofen oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
41240033;BRUFEN*30 cpr riv 400 mg;;;;;;;;ITA ibuprofen FARMA 1000 Srl coated tablet 30 x 400mg/;ITA ibuprofen FARMA 1000 Srl coated tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10220000;Coated tablet;;;;15054000;tablet;;;;;;;90;ITA ibuprofen FARMA 1000 Srl coated tablet 400mg/;ITA ibuprofen FARMA 1000 Srl coated tablet 400mg/;;;BRUFEN;BRUFEN coated tablet 400mg/;M01AE01;Ibuprofen;;10220000;Coated tablet;;;FARMA 1000 Srl;;;;;;ITA;ibuprofen coated tablet 400mg/;;ibuprofen coated tablet 400mg/;;10220000;coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 400mg/;;;;;;;;;;;;oral;ibuprofen oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
45557016;IBUPROFENE*30 cpr riv 400 mg;;;;;;;;ITA ibuprofen AUROBINDO PHARMA ITALIA Srl coated tablet 30 x 400mg/;ITA ibuprofen AUROBINDO PHARMA ITALIA Srl coated tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10220000;Coated tablet;;;;15054000;tablet;;;;;;;91;ITA ibuprofen AUROBINDO PHARMA ITALIA Srl coated tablet 400mg/;ITA ibuprofen AUROBINDO PHARMA ITALIA Srl coated tablet 400mg/;;;IBUPROFENE AUROBINDO PHARMA ITALIA;IBUPROFENE AUROBINDO PHARMA ITALIA coated tablet 400mg/;M01AE01;Ibuprofen;;10220000;Coated tablet;;;AUROBINDO PHARMA ITALIA Srl;;;;;;ITA;ibuprofen coated tablet 400mg/;;ibuprofen coated tablet 400mg/;;10220000;coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 400mg/;;;;;;;;;;;;oral;ibuprofen oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
43109026;IBUPROFENE*30 cpr riv 400 mg;;;;;;;;ITA ibuprofen DOC GENERICI Srl Film-coated tablet 30 x 400mg/;ITA ibuprofen DOC GENERICI Srl Film-coated tablet 30 x 400mg/;;;;;30;;30;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;92;ITA ibuprofen DOC GENERICI Srl Film-coated tablet 400mg/;ITA ibuprofen DOC GENERICI Srl Film-coated tablet 400mg/;;;IBUPROFENE DOC;IBUPROFENE DOC Film-coated tablet 400mg/;M01AE01;Ibuprofen;;10221000;Film-coated tablet;;;DOC GENERICI Srl;;;;;;ITA;ibuprofen Film-coated tablet 400mg/;;ibuprofen Film-coated tablet 400mg/;;10221000;Film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;400;mg;;;;;400;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 400mg/;;;;;;;;;;;;oral;ibuprofen oral 400mg/;;;;;;;;;;;;;;;;;;;;;;
43521018;ALGOPIRINDOL*30 cpr riv 600 mg;;;;;;;;ITA ibuprofen SO.SE.PHARM Srl Film-coated tablet 30 x 600mg/;ITA ibuprofen SO.SE.PHARM Srl Film-coated tablet 30 x 600mg/;;;;;30;;30;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;93;ITA ibuprofen SO.SE.PHARM Srl Film-coated tablet 600mg/;ITA ibuprofen SO.SE.PHARM Srl Film-coated tablet 600mg/;;;ALGOPIRINDOL;ALGOPIRINDOL Film-coated tablet 600mg/;M01AE01;Ibuprofen;;10221000;Film-coated tablet;;;SO.SE.PHARM Srl;;;;;;ITA;ibuprofen Film-coated tablet 600mg/;;ibuprofen Film-coated tablet 600mg/;;10221000;Film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000090365;PAI;100000090365;ibuprofen;;100000090365;ibuprofen;;;;IBUPROFENE;;;;;;;;;;;;;600;mg;;;;;600;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibuprofen oral 600mg/;;;;;;;;;;;;oral;ibuprofen oral 600mg/;;;;;;;;;;;;;;;;;;;;;;
